City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
296,cabo san lucas,22.8909,-109.9124,24.61,68,20,3.6,MX,1708651775
297,richards bay,-28.783,32.0377,22.96,88,94,1.57,ZA,1708651776
298,thinadhoo,0.5333,72.9333,27.5,78,17,1.48,MV,1708651776
299,al bawiti,28.3492,28.8659,14.0,60,100,3.73,EG,1708651776
300,yanacancha,-10.2411,-76.6456,5.29,76,100,2.84,PE,1708651776
301,minden,52.2833,8.9167,8.32,79,100,11.64,DE,1708651776
302,nova sintra,14.8667,-24.7167,21.01,68,100,6.97,CV,1708651776
303,colonia,50.9333,6.95,6.65,76,75,6.69,DE,1708651566
304,khandyga,62.6667,135.6,-36.95,95,79,0.62,RU,1708651776
305,namsos,64.4662,11.4957,5.03,75,100,6.17,NO,1708651776
306,vrangel',42.7297,133.0839,-8.36,47,0,6.8,RU,1708651777
307,ratnagiri,16.9833,73.3,20.02,73,6,3.57,IN,1708651777
308,monticello,45.3055,-93.7941,4.02,76,0,3.09,US,1708651777
309,cozumel,20.5083,-86.9458,23.34,76,20,1.79,MX,1708651777
310,oppdal,62.5943,9.6912,-4.16,90,100,3.62,NO,1708651777
311,tavrichanka,43.3378,131.8639,-8.08,55,0,4.41,RU,1708651777
312,pecos,31.4229,-103.4932,21.28,16,0,2.06,US,1708651777
313,manokwari,-0.8667,134.0833,26.62,84,88,1.58,ID,1708651777
314,fernley,39.608,-119.2518,12.48,29,45,0.25,US,1708651777
315,palmer,42.1584,-72.3287,2.23,79,75,4.63,US,1708651613
316,novouzensk,50.4592,48.1431,-13.82,86,100,3.35,RU,1708651778
317,weligama,5.9667,80.4167,24.34,90,99,1.87,LK,1708651778
318,pontes e lacerda,-15.2261,-59.3353,22.13,96,89,1.59,BR,1708651778
319,carutapera,-1.195,-46.02,23.53,96,100,1.44,BR,1708651778
320,tomatlan,19.9333,-105.25,24.77,52,24,1.94,MX,1708651778
321,lamar,33.6668,-95.5836,21.05,53,0,5.66,US,1708651778
322,ko pha ngan,9.7578,100.0291,26.38,71,51,4.51,TH,1708651579
323,bodaybo,57.8506,114.1933,-27.98,100,91,0.42,RU,1708651778
324,prince rupert,54.3161,-130.3201,6.05,81,100,1.03,CA,1708651778
325,magadan,59.5667,150.8,-20.34,70,16,3.01,RU,1708651665
326,cacu,-18.5567,-51.1308,25.28,73,73,2.79,BR,1708651779
327,prado,-17.3411,-39.2208,25.24,93,100,4.11,BR,1708651516
328,berezovyy,51.6667,135.7,-14.5,66,1,1.1,RU,1708651779
329,whangarei,-35.7317,174.3239,24.65,53,88,1.39,NZ,1708651779
330,bandarbeyla,9.4942,50.8122,25.09,70,100,7.45,SO,1708651779
331,labytnangi,66.6572,66.4183,-22.15,99,100,1.34,RU,1708651779
332,bom jesus da lapa,-13.255,-43.4181,22.15,88,100,1.61,BR,1708651779
333,corner brook,48.9667,-57.9484,-2.91,97,100,1.73,CA,1708651779
334,n'zeto,-7.2312,12.8666,27.1,83,100,1.85,AO,1708651779
335,newman,37.3138,-121.0208,18.13,60,4,0.89,US,1708651779
336,benifaio,39.2844,-0.426,19.56,59,91,8.85,ES,1708651780
337,tosontsengel,48.7567,98.2839,-25.32,99,100,0.61,MN,1708651780
338,aykhal,66.0,111.5,-22.3,77,100,1.55,RU,1708651780
339,vennesla,58.2694,7.9741,5.16,95,100,9.26,NO,1708651780
340,aden,12.7794,45.0367,25.36,73,84,8.54,YE,1708651512
341,saint-pierre,-21.3393,55.4781,25.82,89,100,6.17,RE,1708651780
342,itoman,26.1247,127.6694,23.43,76,75,6.17,JP,1708651780
343,irtyshsk,53.3333,75.4572,-25.89,91,74,3.32,KZ,1708651780
344,aqsay,51.1678,52.995,-26.14,99,13,2.03,KZ,1708651780
345,ambalangoda,6.2355,80.0538,25.05,87,51,1.91,LK,1708651780
346,weno,7.4515,151.8468,28.97,94,100,5.14,FM,1708651780
347,del rio,29.3627,-100.8968,27.06,14,0,6.17,US,1708651781
348,wanning,18.8003,110.3967,24.27,84,98,1.26,CN,1708651781
349,arteche,12.2645,125.4048,27.97,68,34,4.15,PH,1708651781
350,twentynine palms,34.1356,-116.0542,19.52,28,9,3.5,US,1708651758
351,pariaman,-0.619,100.12,26.03,79,23,1.24,ID,1708651781
352,kailua-kona,19.6406,-155.9956,24.72,72,73,1.34,US,1708651749
353,juegang,32.3174,121.1855,1.19,91,97,6.02,CN,1708651781
354,stanley,54.868,-1.6985,2.38,88,20,4.12,GB,1708651781
355,sisimiut,66.9395,-53.6735,-13.74,81,100,6.87,GL,1708651781
356,mongoumba,3.6415,18.5936,29.21,30,100,0.89,CF,1708651781
357,geraldton,-28.7667,114.6,37.23,22,100,11.32,AU,1708651781
358,porto velho,-8.7619,-63.9039,28.03,83,40,0.0,BR,1708651782
359,hohhot,40.8106,111.6522,-7.84,45,0,3.0,CN,1708651782
360,amga,60.8953,131.9608,-27.51,98,100,0.53,RU,1708651782
361,gebeit,21.0667,36.3167,18.24,79,78,3.25,SD,1708651782
362,nikolayevsk-on-amure,53.1406,140.73,-16.54,75,13,5.01,RU,1708651782
363,phan rang-thap cham,11.5667,108.9833,27.42,60,6,1.05,VN,1708651782
364,bismarck,46.8083,-100.7837,8.23,63,0,6.69,US,1708651489
365,la ronge,55.1001,-105.2842,-10.86,73,100,4.63,CA,1708651782
366,sakaiminato,35.55,133.2333,5.99,87,75,7.2,JP,1708651782
367,tonota,-21.4833,27.4833,21.0,57,0,3.25,BW,1708651783
368,kolonia town,6.964,158.206,31.06,74,100,6.69,FM,1708651783
369,lively,46.4334,-81.1498,2.51,98,22,2.21,CA,1708651783
370,kavieng,-2.5744,150.7967,29.36,67,83,1.7,PG,1708651783
371,san luis de la loma,17.2706,-100.8939,24.82,75,0,3.27,MX,1708651783
372,leava,-14.3,-178.1667,28.18,83,96,5.63,WF,1708651783
373,kasane,-17.8167,25.15,20.0,45,9,2.07,BW,1708651783
374,camarinas,43.1311,-9.1817,11.07,73,100,11.96,ES,1708651783
375,gutierrez zamora,20.45,-97.0833,26.9,90,0,1.89,MX,1708651783
376,campos belos,-13.0367,-46.7717,20.39,98,100,1.36,BR,1708651783
377,ust'-ilimsk,58.0006,102.6619,-21.42,98,100,0.45,RU,1708651783
378,thaba nchu,-29.2093,26.839,15.06,55,5,1.81,ZA,1708651784
379,pimentel,-6.8367,-79.9342,26.16,83,100,4.63,PE,1708651784
380,emporia,38.4039,-96.1817,13.11,47,20,2.06,US,1708651784
381,gokceada,40.2011,25.909,4.6,76,72,7.27,TR,1708651784
382,pasuquin,18.3328,120.6177,27.97,74,20,1.03,PH,1708651784
383,dickinson,29.4608,-95.0513,22.29,87,20,3.6,US,1708651620
384,broken hill,-31.95,141.4333,23.44,33,0,8.98,AU,1708651784
385,ambagarh chauki,20.7833,80.7167,16.58,40,67,3.1,IN,1708651784
386,greymouth,-42.4667,171.2,15.6,72,0,2.83,NZ,1708651784
387,chiredzi,-21.05,31.6667,19.1,86,0,2.06,ZW,1708651784
388,iskateley,67.6803,53.1512,-4.99,91,100,7.15,RU,1708651785
389,ak'ordat,15.5486,37.8867,23.33,70,10,1.72,ER,1708651511
390,suva,-18.1416,178.4415,25.71,100,100,2.06,FJ,1708651785
391,paka,4.6374,103.4368,26.96,83,20,1.03,MY,1708651785
392,alaior,39.9303,4.1404,13.86,100,0,2.06,ES,1708651785
393,correntina,-13.3433,-44.6367,21.02,96,100,1.56,BR,1708651785
394,midvagur,62.0511,-7.1939,1.46,93,75,0.0,FO,1708651785
395,imbituba,-28.24,-48.6703,23.43,93,17,3.84,BR,1708651785
396,gumdag,39.2061,54.5906,2.75,70,100,7.95,TM,1708651785
397,elliot lake,46.3834,-82.6331,-4.08,97,57,1.32,CA,1708651537
398,international falls,48.6011,-93.411,3.1,65,75,5.14,US,1708651786
399,chadron,42.8294,-102.9999,6.82,47,0,3.6,US,1708651786
400,yoko,5.5333,12.3167,20.48,83,100,1.28,CM,1708651786
401,kaka,37.3482,59.6143,3.51,60,75,1.33,TM,1708651786
402,yasuj,30.6682,51.588,-0.25,59,0,0.0,IR,1708651786
403,karratha,-20.7377,116.8463,31.15,70,83,10.14,AU,1708651786
404,korla,41.7597,86.1469,-5.1,54,88,0.98,CN,1708651786
405,vilyuchinsk,52.9306,158.4028,-7.85,64,79,3.94,RU,1708651786
406,matale,7.4721,80.6234,20.73,96,5,0.84,LK,1708651786
407,la foa,-21.7108,165.8276,30.37,59,40,1.93,NC,1708651786
408,chernihiv,51.0,32.0,4.65,77,100,8.25,UA,1708651787
409,tyukhtet,56.5389,89.3011,-27.48,100,93,1.73,RU,1708651787
410,vuktyl,63.8567,57.3094,-6.61,94,100,4.02,RU,1708651787
411,kandyagash,49.4744,57.4233,-28.36,91,10,2.57,KZ,1708651787
412,boguchany,58.3814,97.4531,-21.19,97,100,0.45,RU,1708651787
413,jawf al maqbabah,13.8378,45.8349,19.17,47,89,0.79,YE,1708651787
414,sandnessjoen,66.0217,12.6316,3.29,77,100,10.94,NO,1708651787
415,sant lluis,39.8526,4.2594,14.22,100,0,2.06,ES,1708651787
416,chimoio,-19.1164,33.4833,16.62,94,0,1.16,MZ,1708651787
417,navrongo,10.8956,-1.0921,25.47,14,8,3.21,GH,1708651787
418,sena madureira,-9.0656,-68.6569,23.13,100,100,1.16,BR,1708651787
419,berberati,4.2612,15.7922,24.81,53,100,1.54,CF,1708651787
420,mitchell,43.7094,-98.0298,4.99,65,0,3.6,US,1708651605
421,argo,37.6333,22.7333,10.44,87,6,1.47,GR,1708651788
422,vylkove,45.4021,29.586,6.63,83,100,5.35,UA,1708651788
423,pazarlar,38.995,29.1258,2.37,71,4,1.2,TR,1708651788
424,tashkent,41.2646,69.2163,2.97,70,20,1.03,UZ,1708651788
425,santa terezinha,-29.9002,-50.0904,23.82,90,8,5.47,BR,1708651788
426,owen sound,44.5672,-80.9435,1.9,86,7,0.45,CA,1708651681
427,saraykoy,37.9245,28.9252,8.02,72,6,0.65,TR,1708651788
428,kolobrzeg,54.1757,15.5834,10.54,86,100,10.39,PL,1708651788
429,urangan,-25.3,152.9,25.88,79,92,4.14,AU,1708651788
430,belle fourche,44.6714,-103.8522,8.38,48,0,5.27,US,1708651788
431,tateyama,34.9833,139.8667,4.5,98,100,11.8,JP,1708651788
432,namie,37.4833,141.0,2.62,79,100,2.96,JP,1708651788
433,bari,41.1177,16.8512,12.15,60,0,3.09,IT,1708651789
434,port hedland,-20.3167,118.5667,33.03,66,40,8.23,AU,1708651789
435,belokurikha,51.9959,84.9896,-22.29,86,55,2.12,RU,1708651789
436,dunedin,-45.8742,170.5036,19.8,57,74,4.97,NZ,1708651594
437,suances,43.4334,-4.0434,9.99,67,28,3.6,ES,1708651789
438,kabare,-2.4683,28.8242,17.25,89,100,0.17,CD,1708651789
439,papao,-17.75,-149.55,30.82,71,35,1.98,PF,1708651789
440,bardai,11.65,7.2333,22.85,30,100,4.08,NG,1708651789
441,port augusta,-32.5,137.7667,21.87,46,0,9.67,AU,1708651789
442,labuan,5.2767,115.2417,29.2,84,20,0.51,MY,1708651790
443,wau,7.7029,27.9953,27.74,24,100,1.28,SS,1708651790
444,cooper's town,26.8667,-77.5167,20.99,59,0,2.95,BS,1708651790
445,cranbrook,49.4999,-115.7688,5.91,61,75,0.0,CA,1708651790
446,altamont,42.2068,-121.7372,8.32,58,20,5.14,US,1708651713
447,igarka,67.4667,86.5833,-18.92,96,100,7.34,RU,1708651790
448,dul'durga,50.6761,113.5931,-16.91,83,100,0.93,RU,1708651790
449,imperatriz,-5.5264,-47.4917,21.64,98,100,1.29,BR,1708651790
450,villas,26.5504,-81.8687,17.02,59,100,1.54,US,1708651790
451,crossville,35.949,-85.0269,12.83,89,100,4.92,US,1708651790
452,tevriz,57.509,72.4042,-27.21,95,100,1.79,RU,1708651790
453,tolanaro,-25.0319,46.9987,25.04,94,20,6.17,MG,1708651791
454,nagato,34.3833,131.2,8.18,85,100,8.93,JP,1708651791
455,kisangani,0.5167,25.2,24.08,88,100,0.87,CD,1708651791
456,hammerfest,70.6634,23.6821,0.25,69,10,2.57,NO,1708651791
457,port lincoln,-34.7333,135.8667,17.64,60,95,7.19,AU,1708651791
458,mishkino,55.3389,63.9175,-25.18,100,100,2.18,RU,1708651791
459,ilha de mocambique,-15.0342,40.7358,24.1,98,91,1.94,MZ,1708651791
460,machico,32.7,-16.7667,18.35,83,40,3.6,PT,1708651791
461,malango,-2.9627,119.9001,27.86,68,100,0.36,ID,1708651791
462,akdepe,42.0551,59.3788,-7.95,65,32,4.24,TM,1708651581
463,ariquemes,-9.9133,-63.0408,23.79,99,100,1.67,BR,1708651791
464,recreo,-29.2818,-65.061,31.57,33,9,4.46,AR,1708651791
465,christchurch,-43.5333,172.6333,25.18,57,0,2.57,NZ,1708651509
466,tangalle,6.024,80.7911,24.09,91,99,2.07,LK,1708651792
467,hamina,60.5697,27.1979,1.6,98,100,6.09,FI,1708651792
468,susuman,62.7833,148.1667,-30.01,93,100,0.89,RU,1708651792
469,arkhipo-osipovka,44.37,38.52,5.36,82,98,0.84,RU,1708651792
470,tofol,5.3248,163.0078,28.88,84,75,8.23,FM,1708651792
471,guerrero negro,27.9769,-114.0611,16.96,72,100,6.74,MX,1708651792
472,isangel,-19.55,169.2667,30.06,84,40,4.12,VU,1708651792
473,puerto madryn,-42.7692,-65.0385,20.63,27,0,10.53,AR,1708651792
474,nadi,-17.8,177.4167,30.0,79,75,2.06,FJ,1708651693
475,mar del plata,-38.0023,-57.5575,21.04,83,0,2.57,AR,1708651518
476,lamu,-2.2717,40.902,26.93,83,100,7.2,KE,1708651792
477,boysun,38.2061,67.1986,-1.85,50,20,2.48,UZ,1708651793
478,lajere,11.9797,11.4443,22.25,40,72,3.3,NG,1708651793
479,coruripe,-10.1256,-36.1756,26.87,85,76,4.18,BR,1708651793
480,port blair,11.6667,92.75,22.02,94,13,1.03,IN,1708651793
481,al qadarif,14.0349,35.3834,24.7,64,100,6.09,SD,1708651793
482,nushki,29.5542,66.0215,6.0,27,0,0.8,PK,1708651793
483,mao,39.8885,4.2658,14.31,100,0,2.06,ES,1708651793
484,dzhalagash,45.0833,64.6667,-8.11,73,6,3.49,KZ,1708651793
485,choibalsan,48.0667,114.5,-15.14,72,100,1.95,MN,1708651793
486,carnarvon,-24.8667,113.6333,24.38,84,100,3.16,AU,1708651793
487,biltine,14.5333,20.9167,23.52,20,99,11.49,TD,1708651793
488,bafra,41.5678,35.9069,5.21,78,0,2.39,TR,1708651793
489,tarko-sale,64.9225,77.785,-17.9,97,90,3.8,RU,1708651794
490,san ignacio de velasco,-16.3667,-60.95,22.26,98,53,2.59,BO,1708651794
491,nchelenge,-9.3451,28.734,21.7,87,100,1.41,ZM,1708651794
492,padang,-0.9492,100.3543,26.03,81,51,1.31,ID,1708651794
493,ishigaki,24.3448,124.1572,21.07,88,75,9.77,JP,1708651794
494,maymana,35.9214,64.7836,2.46,69,0,0.64,AF,1708651794
495,saint-philippe,-21.3585,55.7679,25.77,94,100,3.1,RE,1708651794
496,letterkenny,54.95,-7.7333,3.86,82,74,3.74,IE,1708651794
497,east ballina,-28.8667,153.5833,33.22,62,6,2.98,AU,1708651794
498,rio grande,-32.035,-52.0986,23.86,87,0,5.13,BR,1708651794
499,luang prabang,19.8856,102.1347,19.98,83,0,0.0,LA,1708651794
500,minab,27.1467,57.0801,18.63,68,0,0.86,IR,1708651795
501,cannonvale,-20.2833,148.7,28.66,66,97,5.52,AU,1708651795
502,sinop,41.7711,34.8709,2.03,81,3,3.51,TR,1708651606
503,neiafu,-18.65,-173.9833,27.38,94,75,2.57,TO,1708651795
504,sampit,-2.5333,112.95,27.21,83,35,1.25,ID,1708651795
505,fort mcmurray,56.7268,-111.381,0.73,59,0,3.09,CA,1708651795
506,la passe,45.5549,-0.8967,7.13,74,100,9.45,FR,1708651795
507,jining,35.405,116.5814,-2.6,56,12,3.5,CN,1708651795
508,ikirun,7.9167,4.6667,25.99,64,100,1.1,NG,1708651795
509,simpang,-1.2667,104.0833,26.15,93,100,0.87,ID,1708651795
510,manaure,11.7751,-72.4445,25.76,74,0,5.26,CO,1708651795
511,gadzhiyevo,69.2551,33.3362,0.39,84,100,10.82,RU,1708651795
512,hotan,37.0997,79.9269,-4.26,78,4,1.17,CN,1708651796
513,saint-joseph,-21.3667,55.6167,25.21,91,98,3.95,RE,1708651796
514,dombarovskiy,50.7587,59.5386,-28.89,92,5,0.89,RU,1708651789
515,mutuali,-14.8706,37.0044,20.57,97,76,0.94,MZ,1708651796
516,kencong,-8.2833,113.3667,27.7,81,100,1.26,ID,1708651796
517,willows,39.5243,-122.1936,17.18,77,100,1.29,US,1708651796
518,muroto-misakicho,33.2833,134.15,9.8,83,100,6.57,JP,1708651796
519,conceicao do mato dentro,-19.0372,-43.425,20.16,98,100,1.13,BR,1708651796
520,baker city,44.7749,-117.8344,9.84,63,100,0.0,US,1708651546
521,ambon,-3.6954,128.1814,31.08,66,40,1.54,ID,1708651796
522,mermoz boabab,14.7065,-17.4758,28.31,60,78,6.97,SN,1708651796
523,iwata,34.7,137.85,7.79,96,100,0.89,JP,1708651796
524,hasaki,35.7333,140.8333,4.05,90,100,9.73,JP,1708651797
525,necochea,-38.5473,-58.7368,18.51,87,100,6.64,AR,1708651797
526,hede,33.7681,120.2517,-0.12,87,100,4.09,CN,1708651797
527,aubenas,44.6201,4.3899,7.31,86,99,2.15,FR,1708651797
528,lazaro cardenas,17.9583,-102.2,24.54,78,0,3.29,MX,1708651774
529,fale old settlement,-9.3852,-171.2468,29.31,76,100,5.52,TK,1708651797
530,mitu,1.1983,-70.1733,25.44,59,20,0.5,CO,1708651797
531,galveston,29.3669,-94.9669,22.06,90,100,4.63,US,1708651535
532,la sarre,48.8002,-79.1996,-1.18,86,100,4.49,CA,1708651797
533,tshabong,-26.05,22.45,25.76,40,1,4.86,BW,1708651797
534,dudinka,69.4058,86.1778,-17.99,94,100,10.73,RU,1708651797
535,grand falls-windsor,48.9332,-55.6649,-4.16,91,100,0.89,CA,1708651798
536,stavern,59.0,10.0333,5.1,99,100,10.31,NO,1708651798
537,oranjemund,-28.55,16.4333,15.42,92,12,4.46,NA,1708651798
538,taupo,-38.6833,176.0833,20.26,50,100,3.27,NZ,1708651798
539,kone,-21.0595,164.8658,32.16,55,58,2.27,NC,1708651798
540,kentau,43.5206,68.5094,-7.92,95,99,0.5,KZ,1708651798
541,artesia,33.8658,-118.0831,20.71,68,0,5.66,US,1708651793
542,ulladulla,-35.35,150.4667,33.48,34,100,3.24,AU,1708651798
543,coquimbo,-29.9533,-71.3436,19.85,77,0,2.57,CL,1708651798
544,alta,69.9689,23.2717,-3.41,74,100,4.63,NO,1708651798
545,hilo,19.7297,-155.09,24.49,76,75,3.09,US,1708651798
546,dalai,45.5,124.3,-8.83,48,0,1.94,CN,1708651799
547,twon-brass,4.3151,6.2418,28.4,75,100,4.99,NG,1708651799
548,polyarnyy,69.1989,33.4478,-0.12,87,100,9.34,RU,1708651799
549,aksuat,48.7167,83.7,-28.39,89,54,0.89,KZ,1708651799
550,salair,54.2312,85.7972,-29.24,99,21,0.85,RU,1708651799
551,ipatovo,45.7181,42.9036,-0.98,91,97,5.15,RU,1708651693
552,marka,1.7159,44.7717,26.64,82,90,7.39,SO,1708651799
553,vila franca do campo,37.7167,-25.4333,13.23,74,93,2.24,PT,1708651799
554,villa luvianos,18.9167,-100.4,22.49,30,0,0.42,MX,1708651799
555,windhoek,-22.5594,17.0832,23.01,70,90,0.51,NA,1708651799
556,samarinda,-0.5,117.15,28.47,74,15,1.54,ID,1708651799
557,callao,-12.0667,-77.15,28.73,73,0,6.17,PE,1708651799
558,carbonear,47.7332,-53.2148,0.34,96,100,8.28,CA,1708651799
559,yatou,37.15,122.3833,-1.01,74,80,5.53,CN,1708651800
560,kemin,42.7846,75.6892,-7.24,78,100,1.31,KG,1708651800
561,shengli,37.4564,118.4856,-3.15,61,100,4.16,CN,1708651800
562,noventa vicentina,45.2957,11.5469,10.0,83,100,1.61,IT,1708651800
563,svetlyy,54.675,20.1347,7.98,90,100,8.38,RU,1708651800
564,lewistown,40.5992,-77.5714,3.44,100,100,0.0,US,1708651800
565,villamontes,-21.25,-63.5,28.56,51,82,1.42,BO,1708651800
566,margherita,27.2833,95.6833,15.9,97,100,0.52,IN,1708651800
567,shingu,33.7333,135.9833,8.51,93,100,2.2,JP,1708651800
568,port moresby,-9.4431,147.1797,30.53,61,21,3.9,PG,1708651801
569,popondetta,-8.7537,148.2534,32.7,57,96,2.67,PG,1708651801
570,novo aripuana,-5.1206,-60.3797,25.18,71,17,1.6,BR,1708651801
571,crane,31.3974,-102.3501,18.48,19,2,3.79,US,1708651801
572,lisala,2.15,21.5167,23.64,47,100,1.67,CD,1708651801
573,walvis bay,-22.9575,14.5053,15.61,88,20,3.84,NA,1708651802
574,homosassa springs,28.8036,-82.5759,13.32,78,0,0.0,US,1708651817
575,iaciara,-14.0958,-46.6317,20.85,96,100,2.53,BR,1708651817
576,shpola,49.0069,31.3947,3.86,80,100,8.06,UA,1708651817
577,maardu,59.4767,25.025,3.11,82,100,5.66,EE,1708651817
578,mollendo,-17.0231,-72.0147,24.35,80,34,2.42,PE,1708651827
579,ribeira brava,32.65,-17.0667,18.35,81,7,1.76,PT,1708651828
580,balabac,7.9868,117.0645,28.57,73,17,6.36,PH,1708651828
581,jiangyou,31.7667,104.7167,4.72,71,98,1.02,CN,1708651838
582,kralendijk,12.15,-68.2667,25.99,78,20,1.54,BQ,1708651645
583,kozani,40.3011,21.7864,4.53,87,76,2.06,GR,1708651840
584,nahiyat ash shinafiyah,31.5874,44.6602,14.99,46,19,2.58,IQ,1708651840
585,al qusayr,34.5091,36.5798,7.85,78,100,1.81,SY,1708651840
586,zonguldak,41.25,31.8333,2.02,71,5,2.2,TR,1708651840
587,kitee,62.1,30.15,0.32,97,100,4.65,FI,1708651767
588,coahuayana de hidalgo,18.7,-103.6583,22.26,87,0,0.34,MX,1708651841
589,aripuana,-9.1667,-60.6333,25.47,83,96,0.61,BR,1708651841
590,severo-yeniseyskiy,60.3725,93.0408,-31.6,100,100,1.83,RU,1708651841
591,horta,38.5333,-28.6333,12.23,77,97,3.58,PT,1708651841
592,portland,45.5234,-122.6762,14.41,68,40,3.6,US,1708651841
593,lagonoy,13.7342,123.5207,29.01,64,43,2.47,PH,1708651841
